country	zipcode	place	city_state	city_state_code	province	province_code	city	city_code	latitude	longitude	accuaracy
CO	910001	Leticia	Amazonas	1	Leticia	91001			-42.153	-699.406	4
CO	910007	Leticia	Amazonas	1	Leticia	91001			-42.153	-699.406	4
CO	910008	Leticia	Amazonas	1	Leticia	91001			-42.153	-699.406	4
CO	913010	El Encanto	Amazonas	1	El Encanto	91263			-17.477	-732.083	4
CO	913017	El Encanto	Amazonas	1	El Encanto	91263			-17.477	-732.083	4
CO	913018	El Encanto	Amazonas	1	El Encanto	91263			-17.477	-732.083	4
CO	913019	El Encanto	Amazonas	1	El Encanto	91263			-17.477	-732.083	4
CO	914050	La Chorrera	Amazonas	1	La Chorrera	91405			-0.7333	-730.167	4
CO	914057	La Chorrera	Amazonas	1	La Chorrera	91405			-0.7333	-730.167	4
CO	917010	La Pedrera	Amazonas	1	La Pedrera	91407			-13.239	-695.744	4
CO	917017	La Pedrera	Amazonas	1	La Pedrera	91407			-13.239	-695.744	4
CO	917018	La Pedrera	Amazonas	1	La Pedrera	91407			-13.239	-695.744	4
CO	916017	La Victoria	Amazonas	1	La Victoria	91430			0.0551	-71.222	4
CO	916057	Miriti - Parana	Amazonas	1	Miriti - Paraná	91460			-0.6853	-711.859	1
CO	916058	Miriti - Parana	Amazonas	1	Miriti - Paraná	91460			-0.6853	-711.859	1
CO	913050	Puerto Alegria	Amazonas	1	Puerto Alegría	91530			-10.333	-740.333	4
CO	913057	Puerto Alegria	Amazonas	1	Puerto Alegría	91530			-10.333	-740.333	4
CO	912010	Puerto Arica	Amazonas	1	Puerto Arica	91536			-21.485	-717.548	4
CO	912017	Puerto Arica	Amazonas	1	Puerto Arica	91536			-21.485	-717.548	4
CO	912018	Puerto Arica	Amazonas	1	Puerto Arica	91536			-21.485	-717.548	4
CO	912019	Puerto Arica	Amazonas	1	Puerto Arica	91536			-21.485	-717.548	4
CO	911010	Puerto Nariño	Amazonas	1	Puerto Nariño	91540			-37.889	-703.558	4
CO	911017	Puerto Nariño	Amazonas	1	Puerto Nariño	91540			-37.889	-703.558	4
CO	911018	Puerto Nariño	Amazonas	1	Puerto Nariño	91540			-37.889	-703.558	4
CO	915010	Puerto Santander	Amazonas	1	Puerto Santander	91669			-0.6217	-72.384	4
CO	915017	Puerto Santander	Amazonas	1	Puerto Santander	91669			-0.6217	-72.384	4
CO	915018	Puerto Santander	Amazonas	1	Puerto Santander	91669			-0.6217	-72.384	4
CO	915019	Puerto Santander	Amazonas	1	Puerto Santander	91669			-0.6217	-72.384	4
CO	911030	Tarapaca	Amazonas	1	Tarapacá	91798			-28.786	-697.442	4
CO	911037	Tarapaca	Amazonas	1	Tarapacá	91798			-28.786	-697.442	4
CO	911038	Tarapaca	Amazonas	1	Tarapacá	91798			-28.786	-697.442	4
CO	911039	Tarapaca	Amazonas	1	Tarapacá	91798			-28.786	-697.442	4
CO	50001	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50002	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50003	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50004	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50005	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50006	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50007	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50010	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50011	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50012	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50013	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50014	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50015	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50016	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50017	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50018	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50020	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50021	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50022	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50023	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50024	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50025	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50026	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50027	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50028	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50029	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50030	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50031	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50032	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50033	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50034	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50035	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50036	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50037	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50040	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50041	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50042	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50043	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50044	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50047	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	50048	Medellin	Antioquia	2	Medellín	5001			62.518	-755.636	4
CO	55030	Abejorral	Antioquia	2	Abejorral	5002			57.893	-754.273	4
CO	55037	Abejorral	Antioquia	2	Abejorral	5002			57.893	-754.273	4
CO	55038	Abejorral	Antioquia	2	Abejorral	5002			57.893	-754.273	4
CO	57460	Abriaqui	Antioquia	2	Abriaquí	5004			66.315	-760.644	4
CO	57467	Abriaqui	Antioquia	2	Abriaquí	5004			66.315	-760.644	4
CO	53820	Alejandria	Antioquia	2	Alejandría	5021			63.774	-751.406	4
CO	53827	Alejandria	Antioquia	2	Alejandría	5021			63.774	-751.406	4
CO	55840	Amaga	Antioquia	2	Amagá	5030			6.04	-757.032	4
CO	55847	Amaga	Antioquia	2	Amagá	5030			6.04	-757.032	4
CO	55848	Amaga	Antioquia	2	Amagá	5030			6.04	-757.032	4
CO	52840	Amalfi	Antioquia	2	Amalfi	5031			69.102	-750.776	4
CO	52847	Amalfi	Antioquia	2	Amalfi	5031			69.102	-750.776	4
CO	52848	Amalfi	Antioquia	2	Amalfi	5031			69.102	-750.776	4
CO	56060	Andes	Antioquia	2	Andes	5034			56.561	-758.788	4
CO	56067	Andes	Antioquia	2	Andes	5034			56.561	-758.788	4
CO	56068	Andes	Antioquia	2	Andes	5034			56.561	-758.788	4
CO	55830	Angelopolis	Antioquia	2	Angelópolis	5036			61.107	-757.092	4
CO	55837	Angelopolis	Antioquia	2	Angelópolis	5036			61.107	-757.092	4
CO	51810	Angostura	Antioquia	2	Angostura	5038			68.851	-753.347	4
CO	51817	Angostura	Antioquia	2	Angostura	5038			68.851	-753.347	4
CO	51818	Angostura	Antioquia	2	Angostura	5038			68.851	-753.347	4
CO	52850	Anori	Antioquia	2	Anorí	5040			71.833	-750.667	4
CO	52857	Anori	Antioquia	2	Anorí	5040			71.833	-750.667	4
CO	57050	Santafe De Antioquia	Antioquia	2	Santafé de Antioquia	5042			65.332	-759.028	1
CO	57057	Santafe De Antioquia	Antioquia	2	Santafé de Antioquia	5042			65.332	-759.028	1
CO	57058	Santafe De Antioquia	Antioquia	2	Santafé de Antioquia	5042			65.332	-759.028	1
CO	56850	Anza	Antioquia	2	Anza	5044			63.032	-758.538	4
CO	56857	Anza	Antioquia	2	Anza	5044			63.032	-758.538	4
CO	56858	Anza	Antioquia	2	Anza	5044			63.032	-758.538	4
CO	57840	Apartado	Antioquia	2	Apartadó	5045			7.883	-766.259	4
CO	57841	Apartado	Antioquia	2	Apartadó	5045			7.883	-766.259	4
CO	57847	Apartado	Antioquia	2	Apartadó	5045			7.883	-766.259	4
CO	57820	Arboletes	Antioquia	2	Arboletes	5051			88.505	-764.269	4
CO	57827	Arboletes	Antioquia	2	Arboletes	5051			88.505	-764.269	4
CO	57828	Arboletes	Antioquia	2	Arboletes	5051			88.505	-764.269	4
CO	57829	Arboletes	Antioquia	2	Arboletes	5051			88.505	-764.269	4
CO	54830	Argelia	Antioquia	2	Argelia	5055			57.313	-751.426	4
CO	54837	Argelia	Antioquia	2	Argelia	5055			57.313	-751.426	4
CO	54838	Argelia	Antioquia	2	Argelia	5055			57.313	-751.426	4
CO	55860	Armenia	Antioquia	2	Armenia	5059			61.564	-757.872	4
CO	55867	Armenia	Antioquia	2	Armenia	5059			61.564	-757.872	4
CO	51020	Barbosa	Antioquia	2	Barbosa	5079			64.381	-753.314	4
CO	51027	Barbosa	Antioquia	2	Barbosa	5079			64.381	-753.314	4
CO	51028	Barbosa	Antioquia	2	Barbosa	5079			64.381	-753.314	4
CO	51420	Belmira	Antioquia	2	Belmira	5086			66.051	-756.662	4
CO	51427	Belmira	Antioquia	2	Belmira	5086			66.051	-756.662	4
CO	51050	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51051	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51052	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51053	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51054	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51057	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51058	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	51059	Bello	Antioquia	2	Bello	5088			63.373	-75.558	4
CO	56070	Betania	Antioquia	2	Betania	5091			5.746	-759.777	4
CO	56077	Betania	Antioquia	2	Betania	5091			5.746	-759.777	4
CO	56860	Betulia	Antioquia	2	Betulia	5093			61.128	-759.838	4
CO	56867	Betulia	Antioquia	2	Betulia	5093			61.128	-759.838	4
CO	56868	Betulia	Antioquia	2	Betulia	5093			61.128	-759.838	4
CO	56460	Ciudad Bolivar	Antioquia	2	Ciudad Bolívar	5101			58.539	-760.253	4
CO	56467	Ciudad Bolivar	Antioquia	2	Ciudad Bolívar	5101			58.539	-760.253	4
CO	56468	Ciudad Bolivar	Antioquia	2	Ciudad Bolívar	5101			58.539	-760.253	4
CO	52060	Briceño	Antioquia	2	Briceño	5107			7.111	-755.515	4
CO	52067	Briceño	Antioquia	2	Briceño	5107			7.111	-755.515	4
CO	52068	Briceño	Antioquia	2	Briceño	5107			7.111	-755.515	4
CO	57030	Buritica	Antioquia	2	Buriticá	5113			67.187	-759.073	4
CO	57037	Buritica	Antioquia	2	Buriticá	5113			67.187	-759.073	4
CO	57038	Buritica	Antioquia	2	Buriticá	5113			67.187	-759.073	4
CO	52450	Caceres	Antioquia	2	Cáceres	5120			75.808	-753.484	4
CO	52457	Caceres	Antioquia	2	Cáceres	5120			75.808	-753.484	4
CO	52458	Caceres	Antioquia	2	Cáceres	5120			75.808	-753.484	4
CO	56840	Caicedo	Antioquia	2	Caicedo	5125			64.051	-759.825	4
CO	56847	Caicedo	Antioquia	2	Caicedo	5125			64.051	-759.825	4
CO	55440	Caldas	Antioquia	2	Caldas	5129			60.911	-756.357	4
CO	55447	Caldas	Antioquia	2	Caldas	5129			60.911	-756.357	4
CO	55448	Caldas	Antioquia	2	Caldas	5129			60.911	-756.357	4
CO	52020	Campamento	Antioquia	2	Campamento	5134			69.792	-752.972	4
CO	52027	Campamento	Antioquia	2	Campamento	5134			69.792	-752.972	4
CO	57060	Cañasgordas	Antioquia	2	Cañasgordas	5138			67.499	-760.254	4
CO	57067	Cañasgordas	Antioquia	2	Cañasgordas	5138			67.499	-760.254	4
CO	57068	Cañasgordas	Antioquia	2	Cañasgordas	5138			67.499	-760.254	4
CO	53450	Caracoli	Antioquia	2	Caracolí	5142			64.119	-747.606	4
CO	53457	Caracoli	Antioquia	2	Caracolí	5142			64.119	-747.606	4
CO	56040	Caramanta	Antioquia	2	Caramanta	5145			55.478	-756.437	4
CO	56047	Caramanta	Antioquia	2	Caramanta	5145			55.478	-756.437	4
CO	57850	Carepa	Antioquia	2	Carepa	5147			77.585	-766.525	4
CO	57857	Carepa	Antioquia	2	Carepa	5147			77.585	-766.525	4
CO	57858	Carepa	Antioquia	2	Carepa	5147			77.585	-766.525	4
CO	54030	El Carmen De Viboral	Antioquia	2	El Carmen de Viboral	5148			60.824	-753.351	4
CO	54037	El Carmen De Viboral	Antioquia	2	El Carmen de Viboral	5148			60.824	-753.351	4
CO	54038	El Carmen De Viboral	Antioquia	2	El Carmen de Viboral	5148			60.824	-753.351	4
CO	51840	Carolina	Antioquia	2	Carolina	5150			67.244	-752.817	4
CO	51847	Carolina	Antioquia	2	Carolina	5150			67.244	-752.817	4
CO	52410	Caucasia	Antioquia	2	Caucasia	5154			79.865	-751.935	4
CO	52417	Caucasia	Antioquia	2	Caucasia	5154			79.865	-751.935	4
CO	52418	Caucasia	Antioquia	2	Caucasia	5154			79.865	-751.935	4
CO	57410	Chigorodo	Antioquia	2	Chigorodó	5172			76.664	-766.811	4
CO	57417	Chigorodo	Antioquia	2	Chigorodó	5172			76.664	-766.811	4
CO	57418	Chigorodo	Antioquia	2	Chigorodó	5172			76.664	-766.811	4
CO	53050	Cisneros	Antioquia	2	Cisneros	5190			65.383	-750.886	4
CO	53057	Cisneros	Antioquia	2	Cisneros	5190			65.383	-750.886	4
CO	54440	Cocorna	Antioquia	2	Cocorná	5197			60.573	-751.852	4
CO	54447	Cocorna	Antioquia	2	Cocorná	5197			60.573	-751.852	4
CO	54448	Cocorna	Antioquia	2	Cocorná	5197			60.573	-751.852	4
CO	53810	Concepcion	Antioquia	2	Concepción	5206			63.941	-752.583	4
CO	53817	Concepcion	Antioquia	2	Concepción	5206			63.941	-752.583	4
CO	56410	Concordia	Antioquia	2	Concordia	5209			60.464	-759.071	4
CO	56417	Concordia	Antioquia	2	Concordia	5209			60.464	-759.071	4
CO	51040	Copacabana	Antioquia	2	Copacabana	5212			63.463	-755.089	4
CO	51047	Copacabana	Antioquia	2	Copacabana	5212			63.463	-755.089	4
CO	51048	Copacabana	Antioquia	2	Copacabana	5212			63.463	-755.089	4
CO	57430	Dabeiba	Antioquia	2	Dabeiba	5234			70.002	-762.691	4
CO	57437	Dabeiba	Antioquia	2	Dabeiba	5234			70.002	-762.691	4
CO	57438	Dabeiba	Antioquia	2	Dabeiba	5234			70.002	-762.691	4
CO	51850	Don Matias	Antioquia	2	Don Matías	5237			64.857	-75.395	4
CO	51857	Don Matias	Antioquia	2	Don Matías	5237			64.857	-75.395	4
CO	51858	Don Matias	Antioquia	2	Don Matías	5237			64.857	-75.395	4
CO	55810	Ebejico	Antioquia	2	Ebéjico	5240			6.326	-757.683	4
CO	55817	Ebejico	Antioquia	2	Ebéjico	5240			6.326	-757.683	4
CO	55818	Ebejico	Antioquia	2	Ebéjico	5240			6.326	-757.683	4
CO	52430	El Bagre	Antioquia	2	El Bagre	5250			76.035	-748.095	4
CO	52437	El Bagre	Antioquia	2	El Bagre	5250			76.035	-748.095	4
CO	52438	El Bagre	Antioquia	2	El Bagre	5250			76.035	-748.095	4
CO	51430	Entrerrios	Antioquia	2	Entrerrios	5264			65.654	-755.169	4
CO	51437	Entrerrios	Antioquia	2	Entrerrios	5264			65.654	-755.169	4
CO	55420	Envigado	Antioquia	2	Envigado	5266			61.759	-755.917	4
CO	55421	Envigado	Antioquia	2	Envigado	5266			61.759	-755.917	4
CO	55422	Envigado	Antioquia	2	Envigado	5266			61.759	-755.917	4
CO	55427	Envigado	Antioquia	2	Envigado	5266			61.759	-755.917	4
CO	55428	Envigado	Antioquia	2	Envigado	5266			61.759	-755.917	4
CO	55070	Fredonia	Antioquia	2	Fredonia	5282			59.258	-756.706	4
CO	55077	Fredonia	Antioquia	2	Fredonia	5282			59.258	-756.706	4
CO	55078	Fredonia	Antioquia	2	Fredonia	5282			59.258	-756.706	4
CO	57450	Frontino	Antioquia	2	Frontino	5284			67.713	-761.332	4
CO	57457	Frontino	Antioquia	2	Frontino	5284			67.713	-761.332	4
CO	57458	Frontino	Antioquia	2	Frontino	5284			67.713	-761.332	4
CO	57040	Giraldo	Antioquia	2	Giraldo	5306			66.831	-759.892	4
CO	57047	Giraldo	Antioquia	2	Giraldo	5306			66.831	-759.892	4
CO	51030	Girardota	Antioquia	2	Girardota	5308			63.771	-754.478	4
CO	51037	Girardota	Antioquia	2	Girardota	5308			63.771	-754.478	4
CO	51038	Girardota	Antioquia	2	Girardota	5308			63.771	-754.478	4
CO	51830	Gomez Plata	Antioquia	2	Gómez Plata	5310			66.818	-752.191	4
CO	51837	Gomez Plata	Antioquia	2	Gómez Plata	5310			66.818	-752.191	4
CO	51838	Gomez Plata	Antioquia	2	Gómez Plata	5310			66.818	-752.191	4
CO	54410	Granada	Antioquia	2	Granada	5313			61.435	-751.853	4
CO	54417	Granada	Antioquia	2	Granada	5313			61.435	-751.853	4
CO	51820	Guadalupe	Antioquia	2	Guadalupe	5315			68.145	-752.406	4
CO	51827	Guadalupe	Antioquia	2	Guadalupe	5315			68.145	-752.406	4
CO	54050	Guarne	Antioquia	2	Guarne	5318			62.805	-754.435	4
CO	54057	Guarne	Antioquia	2	Guarne	5318			62.805	-754.435	4
CO	54058	Guarne	Antioquia	2	Guarne	5318			62.805	-754.435	4
CO	53840	Guatape	Antioquia	2	Guatapé	5321			62.343	-751.633	4
CO	53847	Guatape	Antioquia	2	Guatapé	5321			62.343	-751.633	4
CO	55820	Heliconia	Antioquia	2	Heliconia	5347			62.083	-757.357	4
CO	55827	Heliconia	Antioquia	2	Heliconia	5347			62.083	-757.357	4
CO	56450	Hispania	Antioquia	2	Hispania	5353			57.993	-759.072	4
CO	56457	Hispania	Antioquia	2	Hispania	5353			57.993	-759.072	4
CO	55410	Itagüi	Antioquia	2	Itagui	5360			61.846	-755.991	4
CO	55411	Itagüi	Antioquia	2	Itagui	5360			61.846	-755.991	4
CO	55412	Itagüi	Antioquia	2	Itagui	5360			61.846	-755.991	4
CO	55413	Itagüi	Antioquia	2	Itagui	5360			61.846	-755.991	4
CO	55417	Itagüi	Antioquia	2	Itagui	5360			61.846	-755.991	4
CO	52070	Ituango	Antioquia	2	Ituango	5361			71.712	-75.764	4
CO	52077	Ituango	Antioquia	2	Ituango	5361			71.712	-75.764	4
CO	52078	Ituango	Antioquia	2	Ituango	5361			71.712	-75.764	4
CO	52079	Ituango	Antioquia	2	Ituango	5361			71.712	-75.764	4
CO	56050	Jardin	Antioquia	2	Jardín	5364			5.599	-758.198	4
CO	56057	Jardin	Antioquia	2	Jardín	5364			5.599	-758.198	4
CO	56010	Jerico	Antioquia	2	Jericó	5368			57.921	-75.786	4
CO	56017	Jerico	Antioquia	2	Jericó	5368			57.921	-75.786	4
CO	55010	La Ceja	Antioquia	2	La Ceja	5376			60.313	-754.333	4
CO	55017	La Ceja	Antioquia	2	La Ceja	5376			60.313	-754.333	4
CO	55018	La Ceja	Antioquia	2	La Ceja	5376			60.313	-754.333	4
CO	55460	La Estrella	Antioquia	2	La Estrella	5380			61.577	-756.432	4
CO	55467	La Estrella	Antioquia	2	La Estrella	5380			61.577	-756.432	4
CO	55468	La Estrella	Antioquia	2	La Estrella	5380			61.577	-756.432	4
CO	55060	La Pintada	Antioquia	2	La Pintada	5390			57.487	-756.063	4
CO	55067	La Pintada	Antioquia	2	La Pintada	5390			57.487	-756.063	4
CO	55068	La Pintada	Antioquia	2	La Pintada	5390			57.487	-756.063	4
CO	55020	La Union	Antioquia	2	La Unión	5400			59.743	-75.362	4
CO	55027	La Union	Antioquia	2	La Unión	5400			59.743	-75.362	4
CO	55028	La Union	Antioquia	2	La Unión	5400			59.743	-75.362	4
CO	51460	Liborina	Antioquia	2	Liborina	5411			66.779	-758.122	4
CO	51467	Liborina	Antioquia	2	Liborina	5411			66.779	-758.122	4
CO	51468	Liborina	Antioquia	2	Liborina	5411			66.779	-758.122	4
CO	53460	Maceo	Antioquia	2	Maceo	5425			6.552	-747.874	4
CO	53467	Maceo	Antioquia	2	Maceo	5425			6.552	-747.874	4
CO	54020	Marinilla	Antioquia	2	Marinilla	5440			61.736	-753.362	4
CO	54027	Marinilla	Antioquia	2	Marinilla	5440			61.736	-753.362	4
CO	54028	Marinilla	Antioquia	2	Marinilla	5440			61.736	-753.362	4
CO	55040	Montebello	Antioquia	2	Montebello	5467			59.449	-755.243	4
CO	55047	Montebello	Antioquia	2	Montebello	5467			59.449	-755.243	4
CO	55048	Montebello	Antioquia	2	Montebello	5467			59.449	-755.243	4
CO	56810	Murindo	Antioquia	2	Murindó	5475			69.848	-767.544	4
CO	56817	Murindo	Antioquia	2	Murindó	5475			69.848	-767.544	4
CO	56818	Murindo	Antioquia	2	Murindó	5475			69.848	-767.544	4
CO	57420	Mutata	Antioquia	2	Mutatá	5480			72.441	-764.356	4
CO	57427	Mutata	Antioquia	2	Mutatá	5480			72.441	-764.356	4
CO	57428	Mutata	Antioquia	2	Mutatá	5480			72.441	-764.356	4
CO	54840	Nariño	Antioquia	2	Nariño	5483			56.089	-751.766	4
CO	54847	Nariño	Antioquia	2	Nariño	5483			56.089	-751.766	4
CO	54848	Nariño	Antioquia	2	Nariño	5483			56.089	-751.766	4
CO	57870	Necocli	Antioquia	2	Necoclí	5490			84.263	-767.893	4
CO	57877	Necocli	Antioquia	2	Necoclí	5490			84.263	-767.893	4
CO	57878	Necocli	Antioquia	2	Necoclí	5490			84.263	-767.893	4
CO	52420	Nechi	Antioquia	2	Nechí	5495			80.942	-747.757	4
CO	52427	Nechi	Antioquia	2	Nechí	5495			80.942	-747.757	4
CO	52428	Nechi	Antioquia	2	Nechí	5495			80.942	-747.757	4
CO	51450	Olaya	Antioquia	2	Olaya	5501			66.299	-75.803	4
CO	51457	Olaya	Antioquia	2	Olaya	5501			66.299	-75.803	4
CO	53850	Peñol	Antioquia	2	Peñol	5541			62.464	-75.221	1
CO	53857	Peñol	Antioquia	2	Peñol	5541			62.464	-75.221	1
CO	57010	Peque	Antioquia	2	Peque	5543			70.212	-759.093	4
CO	57017	Peque	Antioquia	2	Peque	5543			70.212	-759.093	4
CO	57018	Peque	Antioquia	2	Peque	5543			70.212	-759.093	4
CO	56440	Pueblorrico	Antioquia	2	Pueblorrico	5576			57.918	-75.841	4
CO	56447	Pueblorrico	Antioquia	2	Pueblorrico	5576			57.918	-75.841	4
CO	53420	Puerto Berrio	Antioquia	2	Puerto Berrío	5579			64.916	-744.033	4
CO	53427	Puerto Berrio	Antioquia	2	Puerto Berrío	5579			64.916	-744.033	4
CO	53428	Puerto Berrio	Antioquia	2	Puerto Berrío	5579			64.916	-744.033	4
CO	53430	Puerto Nare	Antioquia	2	Puerto Nare	5585			62.053	-745.997	4
CO	53437	Puerto Nare	Antioquia	2	Puerto Nare	5585			62.053	-745.997	4
CO	53440	Puerto Triunfo	Antioquia	2	Puerto Triunfo	5591			58.726	-746.403	4
CO	53447	Puerto Triunfo	Antioquia	2	Puerto Triunfo	5591			58.726	-746.403	4
CO	53448	Puerto Triunfo	Antioquia	2	Puerto Triunfo	5591			58.726	-746.403	4
CO	52820	Remedios	Antioquia	2	Remedios	5604			70.308	-745.333	4
CO	52827	Remedios	Antioquia	2	Remedios	5604			70.308	-745.333	4
CO	52828	Remedios	Antioquia	2	Remedios	5604			70.308	-745.333	4
CO	55430	Retiro	Antioquia	2	Retiro	5607			60.547	-755.137	1
CO	55437	Retiro	Antioquia	2	Retiro	5607			60.547	-755.137	1
CO	55438	Retiro	Antioquia	2	Retiro	5607			60.547	-755.137	1
CO	54040	Rionegro	Antioquia	2	Rionegro	5615			61.551	-753.737	4
CO	54047	Rionegro	Antioquia	2	Rionegro	5615			61.551	-753.737	4
CO	54048	Rionegro	Antioquia	2	Rionegro	5615			61.551	-753.737	4
CO	57020	Sabanalarga	Antioquia	2	Sabanalarga	5628			68.489	-758.171	4
CO	57027	Sabanalarga	Antioquia	2	Sabanalarga	5628			68.489	-758.171	4
CO	57028	Sabanalarga	Antioquia	2	Sabanalarga	5628			68.489	-758.171	4
CO	55450	Sabaneta	Antioquia	2	Sabaneta	5631			61.515	-756.166	4
CO	55457	Sabaneta	Antioquia	2	Sabaneta	5631			61.515	-756.166	4
CO	56470	Salgar	Antioquia	2	Salgar	5642			5.965	-759.654	4
CO	56477	Salgar	Antioquia	2	Salgar	5642			5.965	-759.654	4
CO	56478	Salgar	Antioquia	2	Salgar	5642			5.965	-759.654	4
CO	52040	San Andres De Cuerquia	Antioquia	2	San Andrés de Cuerquía	5647			69.189	-756.641	1
CO	52047	San Andres De Cuerquia	Antioquia	2	San Andrés de Cuerquía	5647			69.189	-756.641	1
CO	54420	San Carlos	Antioquia	2	San Carlos	5649			61.879	-749.931	4
CO	54427	San Carlos	Antioquia	2	San Carlos	5649			61.879	-749.931	4
CO	54428	San Carlos	Antioquia	2	San Carlos	5649			61.879	-749.931	4
CO	54810	San Francisco	Antioquia	2	San Francisco	5652			59.643	-751.016	4
CO	54817	San Francisco	Antioquia	2	San Francisco	5652			59.643	-751.016	4
CO	54818	San Francisco	Antioquia	2	San Francisco	5652			59.643	-751.016	4
CO	51070	San Jeronimo	Antioquia	2	San Jerónimo	5656			64.434	-757.281	4
CO	51077	San Jeronimo	Antioquia	2	San Jerónimo	5656			64.434	-757.281	4
CO	51410	San Jose De La Montaña	Antioquia	2	San José de La Montaña	5658			68.503	-756.833	4
CO	51417	San Jose De La Montaña	Antioquia	2	San José de La Montaña	5658			68.503	-756.833	4
CO	57810	San Juan De Uraba	Antioquia	2	San Juan de Urabá	5659			87.592	-765.297	4
CO	57817	San Juan De Uraba	Antioquia	2	San Juan de Urabá	5659			87.592	-765.297	4
CO	54430	San Luis	Antioquia	2	San Luis	5660			60.434	-749.937	4
CO	54437	San Luis	Antioquia	2	San Luis	5660			60.434	-749.937	4
CO	54438	San Luis	Antioquia	2	San Luis	5660			60.434	-749.937	4
CO	51010	San Pedro De Los Milagros	Antioquia	2	San Pedro	5664			64.582	-755.638	1
CO	51017	San Pedro De Los Milagros	Antioquia	2	San Pedro	5664			64.582	-755.638	1
CO	57830	San Pedro De Uraba	Antioquia	2	San Pedro de Uraba	5665			82.751	-763.764	4
CO	57837	San Pedro De Uraba	Antioquia	2	San Pedro de Uraba	5665			82.751	-763.764	4
CO	57838	San Pedro De Uraba	Antioquia	2	San Pedro de Uraba	5665			82.751	-763.764	4
CO	57839	San Pedro De Uraba	Antioquia	2	San Pedro de Uraba	5665			82.751	-763.764	4
CO	53830	San Rafael	Antioquia	2	San Rafael	5667			62.944	-750.259	4
CO	53837	San Rafael	Antioquia	2	San Rafael	5667			62.944	-750.259	4
CO	53838	San Rafael	Antioquia	2	San Rafael	5667			62.944	-750.259	4
CO	53030	San Roque	Antioquia	2	San Roque	5670			64.851	-750.196	4
CO	53037	San Roque	Antioquia	2	San Roque	5670			64.851	-750.196	4
CO	54010	San Vicente	Antioquia	2	San Vicente	5674			62.328	-753.361	4
CO	54017	San Vicente	Antioquia	2	San Vicente	5674			62.328	-753.361	4
CO	54018	San Vicente	Antioquia	2	San Vicente	5674			62.328	-753.361	4
